Time CPU_mW GPU_mW Total_mW
40230 696 0 696
40240 754 0 754
40250 719 0 719
40260 709 0 709
40270 803 54 857
40280 944 0 944
40290 736 0 736
40300 635 0 635
40310 687 0 687
40320 671 0 671
40330 688 0 688
40340 592 0 592
40350 606 0 606
40360 758 0 758
40370 685 0 685
40380 784 0 784
40390 802 0 802
40400 978 0 978
40410 754 0 754
40420 690 0 690
40430 837 0 837
40440 730 0 730
40450 874 0 874
40460 975 0 975
40470 1055 211 1265
40480 1071 0 1071
40490 759 0 759
40500 767 0 767
40510 1089 0 1089
40520 895 0 895
40530 1089 0 1089
40540 899 0 899
40550 962 0 962
40560 862 0 862
40570 919 0 919
40580 1104 0 1104
40590 835 0 835
40600 901 0 901
40610 800 0 800
40620 1030 0 1030
40630 1143 0 1143
40640 1434 0 1434
40650 1591 0 1591
40660 2065 0 2065
40670 978 0 978
40680 1234 0 1234
40690 1929 0 1929
40700 1925 0 1925
40710 2011 0 2011
40720 1909 0 1909
40730 2277 0 2277
40740 6284 94 6378
40750 4701 0 4701
40760 7427 0 7427
40770 9668 0 9668
40780 9347 0 9347
40790 6802 245 7047
40800 9763 347 10109
40810 9372 343 9715
40820 9361 420 9781
40830 8303 0 8303
40840 9214 0 9214
40850 9242 0 9242
40860 8622 0 8622
40870 8890 58 8949
40880 6489 282 6771
40890 9332 416 9748
40900 8311 53 8364
40910 9566 106 9672
40920 8636 0 8636
40930 7494 0 7494
40940 5636 0 5636
40950 8893 54 8947
40960 7484 0 7484
40970 3879 0 3879
40980 5141 0 5141
40990 5072 0 5072
41000 6566 0 6566
41010 6543 0 6543
41020 7284 0 7284
41030 6826 0 6826
41040 7238 0 7238
41050 8490 58 8549
41060 5693 0 5693
41070 3990 0 3990
41080 4430 0 4430
41090 4849 0 4849
41100 5083 0 5083
41110 4706 0 4706
41120 6482 0 6482
41130 4934 0 4934
41140 4822 0 4822
41150 4915 0 4915
41160 5296 0 5296
41170 5837 0 5837
41180 4872 61 4933
41190 6020 266 6287
41200 8738 271 9009
41210 8997 0 8997
41220 9308 230 9538
41230 7046 265 7311
41240 4700 229 4929
41250 3081 0 3081
41260 2042 240 2282
41270 3729 117 3845
41280 1664 0 1664
41290 2456 58 2515
41300 1556 0 1556
41310 1526 210 1736
41320 2204 192 2396
41330 2973 165 3138
41340 1961 424 2386
41350 1811 201 2012
41360 1355 0 1355
41370 1672 390 2062
41380 1268 0 1268
41390 1606 111 1717
41400 1231 0 1231
41410 1364 94 1459
41420 1597 110 1708
41430 1601 0 1601
41440 1754 170 1924
41450 1697 360 2058
41460 1451 0 1451
41470 2086 153 2238
41480 1590 0 1590
41490 1629 112 1742
41500 1530 0 1530
41510 1879 0 1879
41520 1358 0 1358
41530 1263 0 1263
41540 1018 0 1018
41550 756 0 756
41560 688 0 688
41570 850 0 850
41580 788 0 788
41590 959 0 959
41600 902 0 902
41610 930 0 930
41620 1057 0 1057
41630 1020 0 1020
41640 1068 0 1068
41650 1398 0 1398
41660 1503 0 1503
41670 795 0 795
41680 647 0 647
41690 737 0 737
41700 510 0 510
41710 714 0 714
41720 649 0 649
41730 684 0 684
41740 826 0 826
41750 995 0 995
41760 681 0 681
41770 690 0 690
41780 639 0 639
41790 638 0 638
41800 655 0 655
41810 624 0 624
41820 579 0 579
41830 702 0 702
41840 542 0 542
41850 1164 0 1164
41860 1092 0 1092
41870 1486 0 1486
41880 1452 161 1613
41890 1446 103 1550
41900 2338 159 2498
41910 2218 120 2338
41920 1607 52 1658
41930 2940 327 3267
41940 1743 169 1912
41950 2417 58 2475
41960 1674 58 1732
41970 1653 59 1712
41980 2358 105 2463
41990 1852 60 1912
42000 2446 58 2505
42010 1848 53 1901
42020 1906 60 1966
42030 2185 59 2244
42040 1639 57 1696
42050 2005 65 2069
42060 2374 178 2552
42070 2596 58 2654
42080 2258 63 2321
42090 1920 51 1971
42100 1031 0 1031
42110 1326 0 1326
42120 1722 0 1722
42130 1901 0 1901
42140 1148 0 1148
42150 1997 285 2282
42160 2482 0 2482
42170 2461 176 2637
42180 1940 57 1997
42190 2371 173 2544
42200 2624 55 2679
42210 2119 0 2119
42220 1981 58 2039
42230 2060 57 2117
42240 1979 62 2041
42250 2029 58 2087
42260 1994 60 2054
42270 1833 63 1897
42280 1569 52 1621
42290 1940 182 2121
42300 1450 52 1502
42310 2216 55 2272
42320 1350 0 1350
42330 732 0 732
42340 1097 0 1097
42350 1172 0 1172
42360 1525 169 1694
42370 1084 0 1084
42380 1856 251 2107
42390 1893 115 2007
42400 2753 0 2753
42410 1443 52 1494
42420 1633 113 1745
42430 2271 0 2271
42440 3242 61 3303
42450 1142 52 1194
42460 2493 0 2493
42470 2648 58 2706
42480 1518 56 1574
42490 1741 120 1861
42500 1473 53 1526
42510 1919 60 1979
42520 1726 105 1830
42530 1634 58 1692
42540 1358 0 1358
42550 2013 59 2073
42560 1797 51 1848
42570 1818 57 1874
42580 1974 55 2029
42590 1406 104 1511
42600 1431 51 1482
42610 1756 59 1814
42620 1533 118 1651
42630 1700 52 1751
42640 1453 56 1509
42650 1368 0 1368
42660 1488 55 1544
42670 1790 0 1790
42680 1556 54 1609
42690 2091 100 2190
42700 2661 57 2717
42710 1521 56 1578
42720 1671 62 1733
42730 1631 58 1690
42740 729 52 781
42750 818 0 818
42760 1056 0 1056
42770 667 48 715
42780 958 0 958
42790 1042 52 1094
42800 678 0 678
42810 781 0 781
42820 725 0 725
42830 637 0 637
42840 563 0 563
42850 666 0 666
42860 649 0 649
42870 796 0 796
42880 906 0 906
42890 518 0 518
42900 806 0 806
42910 909 0 909
42920 1170 0 1170
42930 1391 0 1391
42940 1531 0 1531
42950 839 0 839
42960 1937 0 1937
42970 1214 0 1214
42980 929 0 929
42990 872 0 872
43000 703 0 703
43010 733 0 733
43020 685 0 685
43030 679 0 679
43040 709 0 709
43050 764 0 764
43060 829 0 829
43070 832 0 832
43080 836 0 836
43090 904 0 904
43100 633 0 633
43110 708 0 708
43120 615 0 615
43130 519 0 519
43140 637 0 637
43150 569 0 569
43160 667 0 667
43170 522 0 522
43180 570 0 570
43190 627 0 627
43200 722 0 722
43210 640 0 640
43220 698 0 698
43230 534 0 534
43240 564 0 564
43250 663 0 663
43260 949 50 999
43270 1397 54 1450
43280 1513 104 1618
43290 1320 264 1584
43300 948 0 948
43310 1200 100 1300
43320 1030 103 1133
43330 1499 0 1499
43340 1507 100 1608
43350 1875 107 1982
43360 1874 0 1874
43370 730 52 782
43380 710 47 757
43390 604 50 654
43400 727 104 830
43410 657 51 708
43420 716 51 767
43430 679 104 784
43440 624 52 676
43450 729 52 782
43460 614 0 614
43470 710 51 760
43480 764 0 764
43490 1310 0 1310
43500 1607 0 1607
43510 1115 0 1115
43520 865 102 967
43530 667 0 667
43540 722 0 722
43550 728 0 728
43560 705 0 705
43570 633 0 633
43580 534 0 534
43590 739 0 739
43600 693 0 693
43610 620 95 715
43620 916 0 916
43630 2258 0 2258
43640 2878 0 2878
43650 3741 0 3741
43660 4515 0 4515
43670 8246 0 8246
43680 8028 0 8028
43690 8415 0 8415
43700 8393 0 8393
43710 8084 0 8084
43720 8476 0 8476
43730 8934 0 8934
43740 8184 0 8184
43750 9277 0 9277
43760 8028 0 8028
43770 7534 0 7534
43780 7734 0 7734
43790 9110 0 9110
43800 7818 0 7818
43810 8934 0 8934
43820 8398 0 8398
43830 7678 0 7678
43840 9147 0 9147
43850 8388 0 8388
43860 8779 0 8779
43870 9178 0 9178
43880 9765 0 9765
43890 8312 0 8312
43900 8565 0 8565
43910 7430 0 7430
43920 6986 0 6986
43930 2751 0 2751
43940 3435 0 3435
43950 586 0 586
43960 574 0 574
43970 447 0 447
43980 533 0 533
43990 560 0 560
44000 561 0 561
44010 546 0 546
44020 528 0 528
44030 682 0 682
44040 1057 0 1057
44050 738 0 738
44060 363 0 363
44070 266 0 266
44080 349 0 349
44090 392 0 392
44100 1064 0 1064
44110 1130 0 1130
44120 1072 0 1072
44130 1088 0 1088
44140 558 0 558
44150 1327 0 1327
44160 494 0 494
44170 411 0 411
44180 695 0 695
44190 1125 0 1125
44200 279 0 279
44210 256 0 256
44220 427 0 427
44230 451 0 451
44240 476 0 476
44250 422 0 422
44260 921 0 921
44270 434 0 434
44280 655 0 655
44290 455 0 455
44300 197 0 197
44310 427 0 427
44320 360 0 360
44330 433 0 433
44340 283 0 283
44350 357 0 357
44360 575 0 575
44370 200 0 200
44380 799 50 849
44390 319 0 319
44400 265 0 265
44410 361 0 361
44420 212 0 212
44430 211 0 211
44440 264 0 264
44450 210 0 210
44460 307 0 307
44470 201 0 201
44480 267 0 267
44490 210 0 210
44500 263 0 263
44510 481 0 481
44520 292 0 292
44530 421 0 421
44540 477 0 477
44550 429 0 429
44560 584 0 584
44570 515 0 515
44580 934 0 934
44590 568 0 568
44600 525 0 525
44610 423 0 423
44620 462 0 462
44630 563 0 563
44640 354 0 354
44650 305 0 305
44660 315 0 315
44670 374 0 374
44680 207 0 207
44690 212 0 212
44700 258 0 258
44710 244 0 244
44720 269 0 269
44730 256 0 256
44740 308 0 308
44750 262 0 262
44760 268 0 268
44770 268 0 268
44780 212 0 212
44790 364 0 364
44800 584 0 584
44810 985 0 985
44820 1236 0 1236
44830 1780 0 1780
44840 916 0 916
44850 385 0 385
44860 453 0 453
44870 311 0 311
44880 557 0 557
44890 714 0 714
44900 465 0 465
44910 352 0 352
44920 555 0 555
44930 639 0 639
44940 600 0 600
44950 568 0 568
44960 623 0 623
44970 618 0 618
44980 625 0 625
44990 578 0 578
45000 639 0 639
45010 568 0 568
45020 514 0 514
45030 665 0 665
45040 573 0 573
45050 637 0 637
45060 588 0 588
45070 670 0 670
45080 666 0 666
45090 790 0 790
45100 1064 0 1064
45110 1135 0 1135
45120 677 0 677
45130 209 0 209
45140 257 0 257
45150 214 0 214
45160 267 0 267
45170 565 0 565
45180 581 0 581
45190 571 0 571
45200 673 0 673
45210 1065 0 1065
45220 388 0 388
45230 205 0 205
45240 322 0 322
45250 268 0 268
45260 207 0 207
45270 206 0 206
45280 275 0 275
45290 239 0 239
45300 204 0 204
45310 319 0 319
45320 214 0 214
45330 264 0 264
45340 579 0 579
45350 1386 0 1386
45360 2927 0 2927
45370 1630 0 1630
45380 2537 0 2537
45390 3040 0 3040
45400 3833 0 3833
45410 3740 0 3740
45420 5512 0 5512
45430 4022 0 4022
45440 3950 0 3950
45450 4342 0 4342
45460 3444 0 3444
45470 3204 0 3204
45480 4340 225 4565
45490 3295 57 3351
45500 1855 218 2073
45510 464 52 516
45520 489 0 489
45530 722 0 722
45540 293 0 293
45550 567 0 567
45560 515 0 515
45570 253 0 253
45580 283 0 283
45590 356 0 356
45600 271 0 271
45610 268 0 268
45620 303 0 303
45630 216 0 216
45640 203 0 203
45650 205 0 205
45660 189 0 189
45670 290 0 290
45680 260 0 260
45690 159 0 159
45700 252 0 252
45710 240 0 240
45720 288 0 288
45730 356 0 356
45740 269 0 269
45750 263 0 263
45760 337 0 337
45770 357 0 357
45780 734 0 734
45790 1199 0 1199
45800 1809 0 1809
45810 1772 0 1772
45820 1524 0 1524
45830 3111 0 3111
45840 468 0 468
45850 915 0 915
45860 1492 0 1492
45870 525 0 525
45880 642 0 642
45890 670 0 670
45900 738 0 738
45910 596 0 596
45920 736 0 736
45930 802 0 802
45940 768 0 768
45950 198 0 198
45960 318 0 318
45970 309 0 309
45980 311 0 311
45990 206 0 206
46000 202 0 202
46010 242 0 242
46020 190 0 190
46030 290 0 290
46040 363 0 363
46050 102 0 102
46060 349 0 349
46070 412 0 412
46080 459 0 459
46090 216 0 216
46100 254 0 254
46110 252 0 252
46120 214 0 214
46130 851 0 851
46140 1765 441 2206
46150 486 0 486
46160 358 0 358
46170 265 0 265
46180 208 0 208
46190 216 0 216
46200 486 0 486
46210 236 0 236
46220 354 0 354
46230 427 0 427
46240 772 0 772
46250 527 0 527
46260 366 0 366
46270 777 0 777
46280 646 0 646
46290 842 0 842
46300 789 0 789
46310 721 0 721
46320 779 0 779
46330 878 0 878
46340 847 0 847
46350 938 0 938
46360 987 0 987
46370 927 0 927
46380 826 0 826
46390 1003 0 1003
46400 960 0 960
46410 807 0 807
46420 947 0 947
46430 974 0 974
46440 1008 0 1008
46450 1089 0 1089
46460 1134 0 1134
46470 1222 0 1222
46480 1203 0 1203
46490 1486 0 1486
46500 1603 0 1603
46510 1411 0 1411
46520 1683 0 1683
46530 1735 0 1735
46540 1618 0 1618
46550 1652 0 1652
46560 1758 0 1758
46570 1710 0 1710
46580 1700 0 1700
46590 1642 0 1642
46600 1673 0 1673
46610 1707 0 1707
46620 1695 0 1695
46630 1771 0 1771
46640 1864 0 1864
46650 1746 0 1746
46660 1760 0 1760
46670 1642 0 1642
46680 1924 0 1924
46690 2192 0 2192
46700 1263 0 1263
46710 1167 0 1167
46720 1608 0 1608
46730 1544 0 1544
46740 1749 0 1749
46750 1407 0 1407
46760 1749 0 1749
46770 1724 0 1724
46780 2234 50 2284
46790 2045 0 2045
46800 1505 0 1505
46810 1974 0 1974
46820 2487 0 2487
46830 3896 0 3896
46840 3152 0 3152
46850 2538 0 2538
46860 3394 0 3394
46870 3837 0 3837
46880 4119 0 4119
46890 4786 0 4786
46900 4347 0 4347
46910 4396 0 4396
46920 3835 0 3835
46930 3926 0 3926
46940 4524 0 4524
46950 4799 0 4799
46960 7081 0 7081
46970 6397 0 6397
46980 5029 0 5029
46990 4247 0 4247
47000 3246 64 3310
47010 1022 0 1022
47020 934 0 934
47030 870 0 870
47040 899 0 899
47050 1052 0 1052
47060 1254 0 1254
47070 859 0 859
47080 989 0 989
47090 695 0 695
47100 557 0 557
47110 437 0 437
47120 356 0 356
47130 304 0 304
47140 562 0 562
47150 702 0 702
47160 691 0 691
47170 884 0 884
47180 550 0 550
47190 560 0 560
47200 380 0 380
47210 547 0 547
47220 583 0 583
47230 416 0 416
47240 364 0 364
47250 367 0 367
47260 635 0 635
47270 320 0 320
47280 418 0 418
47290 562 0 562
47300 378 0 378
47310 316 0 316
47320 310 0 310
47330 458 0 458
47340 384 0 384
47350 576 0 576
47360 1289 0 1289
47370 941 0 941
47380 795 0 795
47390 889 0 889
47400 817 0 817
47410 1243 0 1243
47420 969 0 969
47430 915 0 915
47440 551 0 551
47450 475 0 475
47460 423 0 423
47470 475 0 475
47480 363 0 363
47490 527 0 527
47500 544 0 544
47510 614 0 614
47520 795 0 795
47530 575 0 575
47540 454 0 454
47550 652 0 652
47560 424 0 424
47570 506 0 506
47580 586 0 586
47590 657 0 657
47600 530 0 530
47610 677 0 677
47620 509 0 509
47630 631 0 631
47640 607 0 607
47650 1116 0 1116
47660 484 0 484
47670 577 0 577
47680 404 0 404
47690 417 0 417
47700 410 0 410
47710 562 0 562
47720 581 0 581
47730 471 0 471
47740 373 0 373
47750 533 0 533
47760 559 0 559
47770 474 0 474
47780 619 0 619
47790 895 0 895
47800 690 0 690
47810 479 0 479
47820 535 0 535
47830 757 0 757
47840 986 0 986
47850 1016 0 1016
47860 1138 0 1138
47870 1132 0 1132
47880 1005 0 1005
47890 1159 0 1159
47900 1082 0 1082
47910 1100 0 1100
47920 1135 0 1135
47930 1025 0 1025
47940 1067 0 1067
47950 587 0 587
47960 428 0 428
47970 484 0 484
47980 358 0 358
47990 355 0 355
48000 365 0 365
48010 347 0 347
48020 310 0 310
48030 257 0 257
48040 365 0 365
48050 263 0 263
48060 423 0 423
48070 318 0 318
48080 315 0 315
48090 361 0 361
48100 215 0 215
48110 213 0 213
48120 269 0 269
48130 210 0 210
48140 257 0 257
48150 283 0 283
48160 409 0 409
48170 456 0 456
48180 212 0 212
48190 255 0 255
48200 317 0 317
48210 200 0 200
48220 256 0 256
48230 337 0 337
48240 291 0 291
48250 201 0 201
48260 212 0 212
48270 204 0 204
48280 250 0 250
48290 247 0 247
48300 264 0 264
48310 364 0 364
48320 571 0 571
48330 1020 0 1020
48340 990 0 990
48350 965 0 965
48360 992 0 992
48370 962 0 962
48380 885 0 885
48390 239 0 239
48400 275 0 275
48410 266 0 266
48420 265 0 265
48430 257 0 257
48440 196 0 196
48450 256 0 256
48460 256 0 256
48470 295 0 295
48480 199 0 199
48490 262 0 262
48500 321 0 321
48510 471 0 471
48520 1222 0 1222
48530 1002 0 1002
48540 1047 0 1047
48550 574 0 574
48560 524 0 524
48570 527 0 527
48580 731 0 731
48590 792 0 792
48600 433 0 433
48610 659 0 659
48620 506 0 506
48630 462 0 462
48640 553 0 553
48650 460 0 460
48660 571 0 571
48670 520 0 520
48680 465 0 465
48690 626 0 626
48700 936 0 936
48710 2234 0 2234
48720 2221 0 2221
48730 1473 0 1473
48740 2803 0 2803
48750 3202 0 3202
48760 3205 0 3205
48770 3288 0 3288
48780 1824 0 1824
48790 2077 0 2077
48800 1963 0 1963
48810 439 0 439
48820 282 0 282
48830 248 0 248
48840 406 0 406
48850 384 0 384
48860 438 0 438
48870 1022 54 1076
48880 350 0 350
48890 356 0 356
48900 320 0 320
48910 254 0 254
48920 312 0 312
48930 103 0 103
48940 314 0 314
48950 265 0 265
48960 266 0 266
48970 254 0 254
48980 266 0 266
48990 322 0 322
49000 191 0 191
49010 207 0 207
49020 254 0 254
49030 287 0 287
49040 244 0 244
49050 214 0 214
49060 253 0 253
49070 359 0 359
49080 207 0 207
49090 249 0 249
49100 236 0 236
49110 353 0 353
49120 269 0 269
49130 216 0 216
49140 317 0 317
49150 189 0 189
49160 306 0 306
49170 210 0 210
49180 262 0 262
49190 205 0 205
49200 425 0 425
49210 378 0 378
49220 260 0 260
49230 211 0 211
49240 256 0 256
49250 257 0 257
49260 257 0 257
49270 213 0 213
49280 464 0 464
49290 194 0 194
49300 319 0 319
49310 214 0 214
49320 253 0 253
49330 404 0 404
49340 202 0 202
49350 349 0 349
49360 374 0 374
49370 317 0 317
49380 301 0 301
49390 153 0 153
49400 382 0 382
49410 159 0 159
49420 353 0 353
49430 306 0 306
49440 189 0 189
49450 256 0 256
49460 195 0 195
49470 256 0 256
49480 203 0 203
49490 253 0 253
49500 262 0 262
49510 213 0 213
49520 270 0 270
49530 208 0 208
49540 261 0 261
49550 214 0 214
49560 254 0 254
49570 267 0 267
49580 256 0 256
49590 1082 52 1133
49600 344 0 344
49610 1011 0 1011
49620 1024 0 1024
49630 1091 52 1143
49640 1508 52 1560
49650 906 0 906
49660 524 0 524
49670 252 0 252
49680 520 0 520
49690 242 0 242
49700 216 0 216
49710 310 52 361
49720 425 0 425
49730 306 0 306
49740 303 0 303
49750 416 0 416
49760 263 0 263
49770 260 0 260
49780 298 0 298
49790 368 0 368
49800 265 0 265
49810 321 0 321
49820 286 0 286
49830 365 0 365
49840 327 0 327
49850 420 0 420
49860 354 0 354
49870 303 0 303
49880 266 0 266
49890 318 0 318
49900 293 0 293
49910 204 0 204
49920 430 0 430
49930 301 0 301
49940 211 0 211
49950 317 0 317
49960 374 53 427
49970 485 0 485
49980 754 0 754
49990 1104 0 1104
50000 1147 0 1147
50010 290 0 290
50020 256 0 256
50030 256 51 307
50040 296 0 296
50050 215 0 215
50060 252 0 252
50070 322 0 322
50080 244 0 244
50090 208 0 208
50100 256 0 256
50110 251 0 251
50120 265 0 265
50130 213 0 213
50140 261 0 261
50150 154 0 154
50160 333 0 333
50170 206 0 206
50180 211 0 211
50190 201 0 201
50200 203 0 203
50210 263 0 263
50220 258 0 258
50230 231 0 231
50240 301 0 301
50250 214 0 214
50260 204 0 204
50270 334 0 334
50280 190 0 190
50290 248 0 248
50300 247 0 247
50310 201 0 201
50320 206 0 206
50330 202 0 202
50340 202 0 202
50350 195 0 195
50360 336 0 336
50370 192 0 192
50380 355 0 355
50390 625 0 625
50400 685 0 685
50410 327 0 327
50420 211 0 211
50430 263 0 263
50440 212 0 212
50450 212 0 212
50460 202 0 202
50470 238 0 238
50480 237 0 237
50490 317 0 317
50500 211 0 211
50510 206 0 206
50520 203 0 203
50530 262 0 262
50540 157 0 157
50550 266 0 266
50560 304 0 304
50570 194 0 194
50580 267 0 267
50590 262 0 262
50600 633 0 633
50610 936 0 936
50620 536 0 536
50630 872 0 872
50640 563 0 563
50650 612 0 612
50660 362 0 362
50670 318 0 318
50680 308 0 308
50690 264 0 264
50700 360 0 360
50710 307 0 307
50720 603 0 603
50730 355 0 355
50740 316 0 316
50750 369 0 369
50760 279 0 279
50770 356 0 356
50780 376 0 376
50790 212 0 212
50800 323 0 323
50810 215 0 215
50820 634 0 634
50830 210 0 210
50840 245 0 245
50850 206 0 206
50860 256 0 256
50870 257 0 257
50880 295 0 295
50890 265 0 265
50900 320 0 320
50910 444 0 444
50920 214 0 214
50930 213 0 213
50940 267 0 267
50950 160 0 160
50960 377 0 377
50970 216 0 216
50980 250 0 250
50990 252 0 252
51000 249 0 249
51010 200 0 200
51020 202 0 202
51030 290 0 290
51040 302 0 302
51050 210 0 210
51060 270 0 270
51070 202 0 202
51080 258 0 258
51090 190 0 190
51100 241 0 241
51110 266 0 266
51120 204 0 204
51130 296 0 296
51140 205 0 205
51150 273 0 273
51160 296 0 296
51170 144 0 144
51180 236 0 236
51190 260 0 260
51200 205 0 205
51210 212 0 212
51220 214 0 214
51230 325 0 325
51240 1066 0 1066
51250 257 0 257
51260 257 0 257
51270 236 0 236
51280 216 0 216
51290 266 0 266
51300 269 0 269
51310 196 0 196
51320 291 0 291
51330 245 0 245
51340 215 0 215
51350 269 0 269
51360 153 0 153
51370 266 0 266
51380 324 0 324
51390 250 0 250
51400 271 0 271
51410 361 0 361
51420 262 0 262
51430 213 0 213
51440 258 0 258
51450 241 0 241
51460 203 0 203
51470 202 0 202
51480 205 0 205
51490 254 0 254
51500 195 0 195
51510 263 0 263
51520 269 0 269
51530 162 0 162
51540 268 0 268
51550 248 0 248
51560 297 0 297
51570 215 0 215
51580 212 0 212
51590 303 0 303
51600 213 0 213
51610 200 0 200
51620 205 0 205
51630 262 0 262
51640 322 0 322
51650 102 0 102
51660 262 0 262
51670 202 0 202
51680 312 0 312
51690 208 0 208
51700 209 0 209
51710 206 0 206
51720 200 0 200
51730 257 0 257
51740 199 0 199
51750 253 0 253
51760 268 0 268
51770 159 0 159
51780 258 0 258
51790 199 0 199
51800 339 0 339
51810 194 0 194
51820 153 0 153
51830 263 0 263
51840 212 0 212
51850 267 0 267
51860 154 0 154
51870 254 0 254
51880 157 0 157
51890 316 0 316
51900 427 107 534
51910 583 0 583
51920 603 0 603
51930 359 0 359
51940 372 0 372
51950 344 0 344
51960 304 0 304
51970 310 0 310
51980 204 0 204
51990 256 0 256
52000 207 0 207
52010 198 0 198
52020 242 0 242
52030 206 0 206
52040 207 0 207
52050 272 0 272
52060 260 0 260
52070 362 0 362
52080 387 0 387
52090 505 0 505
52100 371 0 371
52110 474 0 474
52120 316 0 316
52130 294 0 294
52140 208 0 208
52150 210 0 210
52160 306 0 306
52170 154 0 154
52180 256 0 256
52190 367 0 367
52200 216 0 216
52210 208 0 208
52220 208 0 208
52230 258 0 258
52240 206 0 206
52250 206 0 206
52260 573 0 573
52270 909 0 909
52280 913 0 913
52290 1758 0 1758
52300 318 0 318
52310 207 0 207
52320 217 0 217
52330 263 0 263
52340 153 0 153
52350 245 0 245
52360 295 0 295
52370 266 0 266
52380 211 0 211
52390 152 0 152
52400 253 0 253
52410 216 0 216
52420 339 0 339
52430 159 0 159
52440 266 0 266
52450 255 0 255
52460 253 0 253
52470 300 0 300
52480 215 0 215
52490 216 0 216
52500 205 0 205
52510 300 0 300
52520 200 0 200
52530 265 0 265
52540 258 0 258
52550 148 0 148
52560 254 0 254
52570 254 0 254
52580 264 0 264
52590 314 0 314
52600 148 0 148
52610 262 0 262
52620 209 0 209
52630 254 0 254
52640 214 0 214
52650 154 0 154
52660 285 0 285
52670 198 0 198
52680 278 0 278
52690 214 0 214
52700 252 0 252
52710 269 0 269
52720 193 0 193
52730 258 0 258
52740 209 0 209
52750 206 0 206
52760 267 0 267
52770 215 0 215
52780 206 0 206
52790 205 0 205
52800 265 0 265
52810 205 0 205
52820 244 0 244
52830 257 0 257
52840 253 0 253
52850 213 0 213
52860 205 0 205
52870 243 0 243
52880 304 0 304
52890 191 0 191
52900 251 0 251
52910 206 0 206
52920 266 0 266
52930 266 0 266
52940 216 0 216
52950 218 0 218
52960 258 0 258
52970 294 0 294
52980 160 0 160
52990 269 0 269
53000 376 0 376
53010 208 0 208
53020 299 0 299
53030 142 0 142
53040 292 0 292
53050 156 0 156
53060 249 0 249
53070 196 0 196
53080 199 0 199
53090 347 0 347
53100 242 0 242
53110 257 0 257
53120 206 0 206
53130 201 0 201
53140 210 0 210
53150 212 0 212
53160 206 0 206
53170 312 0 312
53180 191 0 191
53190 251 0 251
53200 203 0 203
53210 252 0 252
53220 260 0 260
53230 309 52 361
53240 1047 0 1047
53250 839 0 839
53260 582 0 582
53270 429 0 429
53280 351 0 351
53290 407 0 407
53300 385 0 385
53310 356 0 356
53320 366 0 366
53330 430 191 621
53340 405 0 405
53350 308 0 308
53360 366 0 366
53370 319 0 319
53380 423 0 423
53390 438 0 438
53400 1377 0 1377
53410 404 0 404
53420 195 0 195
53430 283 0 283
53440 232 0 232
53450 243 0 243
53460 254 0 254
53470 465 0 465
53480 614 0 614
53490 459 0 459
53500 267 0 267
53510 532 0 532
53520 485 0 485
53530 583 0 583
53540 688 0 688
53550 770 0 770
53560 301 0 301
53570 360 0 360
53580 937 0 937
53590 815 0 815
53600 506 0 506
53610 625 0 625
53620 325 0 325
53630 324 0 324
53640 266 0 266
53650 296 0 296
53660 155 0 155
53670 255 0 255
53680 211 0 211
53690 316 0 316
53700 403 0 403
53710 238 0 238
53720 270 0 270
53730 301 0 301
53740 314 0 314
53750 255 0 255
53760 211 0 211
53770 209 0 209
53780 204 0 204
53790 257 0 257
53800 205 0 205
53810 212 0 212
53820 193 0 193
53830 185 0 185
53840 242 0 242
53850 200 0 200
53860 254 0 254
53870 207 0 207
53880 213 0 213
53890 268 0 268
53900 260 0 260
53910 307 0 307
53920 258 0 258
53930 522 156 678
53940 248 0 248
53950 186 0 186
53960 294 0 294
53970 217 0 217
53980 270 0 270
53990 297 0 297
54000 201 0 201
54010 359 0 359
54020 661 0 661
54030 731 0 731
54040 1121 0 1121
54050 1655 0 1655
54060 2088 0 2088
54070 2318 0 2318
54080 3865 0 3865
54090 4045 0 4045
54100 4019 0 4019
54110 4161 0 4161
54120 4158 0 4158
54130 4150 0 4150
54140 4469 0 4469
54150 4158 0 4158
54160 4102 0 4102
54170 4012 0 4012
54180 4372 0 4372
54190 3613 0 3613
54200 981 0 981
54210 757 0 757
54220 690 0 690
54230 793 0 793
54240 696 0 696
54250 442 0 442
54260 476 0 476
54270 422 0 422
54280 395 0 395
54290 501 0 501
54300 313 0 313
54310 366 0 366
54320 284 0 284
54330 394 0 394
54340 411 0 411
54350 263 0 263
54360 315 0 315
54370 428 0 428
54380 257 0 257
54390 307 0 307
54400 203 0 203
54410 375 0 375
54420 674 0 674
54430 643 0 643
54440 543 0 543
54450 532 0 532
54460 638 0 638
54470 422 0 422
54480 622 0 622
54490 560 0 560
54500 865 0 865
54510 777 0 777
54520 564 0 564
54530 712 0 712
54540 540 0 540
54550 571 0 571
54560 599 0 599
54570 517 0 517
54580 532 0 532
54590 427 0 427
54600 365 0 365
54610 422 0 422
54620 209 0 209
54630 307 0 307
54640 309 0 309
54650 536 0 536
54660 546 0 546
54670 686 0 686
54680 592 0 592
54690 466 0 466
54700 586 0 586
54710 452 0 452
54720 623 0 623
54730 482 0 482
54740 407 0 407
54750 720 0 720
54760 397 0 397
54770 563 0 563
54780 373 0 373
54790 417 0 417
54800 678 0 678
54810 409 0 409
54820 345 0 345
54830 193 0 193
54840 199 0 199
54850 254 0 254
54860 203 0 203
54870 254 0 254
54880 307 0 307
